Anime Name,Link
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
Hataraku Saibou,https://anime4up.rest/episode/hataraku-saibou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Tensei shitara Ken Deshita,https://anime4up.rest/episode/tensei-shitara-ken-deshita-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Muv-Luv Alternative 2nd Season,https://anime4up.rest/episode/muv-luv-alternative-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Do It Yourself!!,https://anime4up.rest/episode/do-it-yourself-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Renai Flops,https://anime4up.rest/episode/renai-flops-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Kage no Jitsuryokusha ni Naritakute!,https://anime4up.rest/episode/kage-no-jitsuryokusha-ni-naritakute-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Mob Psycho 100 III,https://anime4up.rest/episode/mob-psycho-100-iii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Vazzrock The Animation,https://anime4up.rest/episode/vazzrock-the-animation-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Vazzrock The Animation,https://anime4up.rest/episode/vazzrock-the-animation-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Shinmai Renkinjutsushi no Tenpo Keiei,https://anime4up.rest/episode/shinmai-renkinjutsushi-no-tenpo-keiei-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Chainsaw Man,https://anime4up.rest/episode/chainsaw-man-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Shinobi no Ittoki,https://anime4up.rest/episode/shinobi-no-ittoki-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Bleach: Sennen Kessen-hen مدبلج,https://anime4up.rest/episode/bleach-sennen-kessen-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Xian Wang de Richang Shenghuo 3,https://anime4up.rest/episode/xian-wang-de-richang-shenghuo-3-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Hoshi no Samidare,https://anime4up.rest/episode/hoshi-no-samidare-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-19/
Cool Doji Danshi,https://anime4up.rest/episode/cool-doji-danshi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Bleach: Sennen Kessen-hen,https://anime4up.rest/episode/bleach-sennen-kessen-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Mairimashita! Iruma-kun 3rd Season,https://anime4up.rest/episode/mairimashita-iruma-kun-3rd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Digimon Ghost Game,https://anime4up.rest/episode/digimon-ghost-game-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-52/
"Fuufu Ijou, Koibito Miman.",https://anime4up.rest/episode/fuufu-ijou-koibito-miman-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
IDOLiSH7: Third Beat! Part 2,https://anime4up.rest/episode/idolish7-third-beat-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Fumetsu no Anata e 2nd Season,https://anime4up.rest/episode/fumetsu-no-anata-e-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Mobile Suit Gundam: The Witch from Mercury,https://anime4up.rest/episode/mobile-suit-gundam-the-witch-from-mercury-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Boruto: Naruto Next Generations,https://anime4up.rest/episode/boruto-naruto-next-generations-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-276/
Yowamushi Pedal: Limit Break,https://anime4up.rest/episode/yowamushi-pedal-limit-break-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
One Piece,https://anime4up.rest/episode/one-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1041/
Detective Conan,https://anime4up.rest/episode/detective-conan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1064/
Blue Lock,https://anime4up.rest/episode/blue-lock-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Berserk: Ougon Jidai-hen - Memorial Edition,https://anime4up.rest/episode/berserk-ougon-jidai-hen-memorial-edition-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Utawarerumono: Futari no Hakuoro,https://anime4up.rest/episode/utawarerumono-futari-no-hakuoro-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-22/
Bocchi the Rock!,https://anime4up.rest/episode/bocchi-the-rock-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Koukyuu no Karasu,https://anime4up.rest/episode/koukyuu-no-karasu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Spy x Family Part 2,https://anime4up.rest/episode/spy-x-family-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Yuusha Party wo Tsuihou sareta Beast Tamer,https://anime4up.rest/episode/yuusha-party-wo-tsuihou-sareta-beast-tamer-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Akuyaku Reijou nanode Last Boss wo Kattemimashita,https://anime4up.rest/episode/akuyaku-reijou-nanode-last-boss-wo-kattemimashita-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Arknights: Reimei Zensou,https://anime4up.rest/episode/arknights-reimei-zensou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Boku no Hero Academia 6th Season,https://anime4up.rest/episode/boku-no-hero-academia-6th-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Bleach: Sennen Kessen-hen مدبلج,https://anime4up.rest/episode/bleach-sennen-kessen-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Bleach: Sennen Kessen-hen مدبلج,https://anime4up.rest/episode/bleach-sennen-kessen-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Bleach: Sennen Kessen-hen مدبلج,https://anime4up.rest/episode/bleach-sennen-kessen-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Bleach: Sennen Kessen-hen مدبلج,https://anime4up.rest/episode/bleach-sennen-kessen-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Bleach: Sennen Kessen-hen مدبلج,https://anime4up.rest/episode/bleach-sennen-kessen-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Bleach: Sennen Kessen-hen مدبلج,https://anime4up.rest/episode/bleach-sennen-kessen-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Akiba Maid Sensou,https://anime4up.rest/episode/akiba-maid-sensou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Seiken Densetsu: Legend of Mana - The Teardrop Crystal,https://anime4up.rest/episode/seiken-densetsu-legend-of-mana-the-teardrop-crystal-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Muv-Luv Alternative 2nd Season,https://anime4up.rest/episode/muv-luv-alternative-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Ginga Eiyuu Densetsu: Die Neue These - Sakubou,https://anime4up.rest/episode/%d9%81%d9%8a%d9%84%d9%85-ginga-eiyuu-densetsu-die-neue-these-sakubou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Mushikaburi-hime,https://anime4up.rest/episode/mushikaburi-hime-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
KanColle: Itsuka Ano Umi de,https://anime4up.rest/episode/kancolle-itsuka-ano-umi-de-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
Tensei shitara Ken Deshita,https://anime4up.rest/episode/tensei-shitara-ken-deshita-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Tokyo Mew Mew New ♡,https://anime4up.rest/episode/tokyo-mew-mew-new-%e2%99%a1-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Kidou Senshi Gundam: Cucuruz Doan no Shima,https://anime4up.rest/episode/%d9%81%d9%8a%d9%84%d9%85-kidou-senshi-gundam-cucuruz-doan-no-shima/
Renai Flops,https://anime4up.rest/episode/renai-flops-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Do It Yourself!!,https://anime4up.rest/episode/do-it-yourself-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Kage no Jitsuryokusha ni Naritakute!,https://anime4up.rest/episode/kage-no-jitsuryokusha-ni-naritakute-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Detective Conan Movie 25: Halloween no Hanayome,https://anime4up.rest/episode/%d9%81%d9%8a%d9%84%d9%85-detective-conan-movie-25-halloween-no-hanayome/
Mob Psycho 100 III,https://anime4up.rest/episode/mob-psycho-100-iii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Human Bug Daigaku,https://anime4up.rest/episode/human-bug-daigaku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Shinobi no Ittoki,https://anime4up.rest/episode/shinobi-no-ittoki-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,https://anime4up.rest/episode/noumin-kanren-no-skill-bakka-agetetara-nazeka-tsuyoku-natta-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Shinmai Renkinjutsushi no Tenpo Keiei,https://anime4up.rest/episode/shinmai-renkinjutsushi-no-tenpo-keiei-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Human Bug Daigaku,https://anime4up.rest/episode/human-bug-daigaku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Human Bug Daigaku,https://anime4up.rest/episode/human-bug-daigaku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Human Bug Daigaku,https://anime4up.rest/episode/human-bug-daigaku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Human Bug Daigaku,https://anime4up.rest/episode/human-bug-daigaku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
Hoshi no Samidare,https://anime4up.rest/episode/hoshi-no-samidare-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-18/
Vazzrock The Animation,https://anime4up.rest/episode/vazzrock-the-animation-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Chainsaw Man,https://anime4up.rest/episode/chainsaw-man-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Cool Doji Danshi,https://anime4up.rest/episode/cool-doji-danshi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Bleach: Sennen Kessen-hen,https://anime4up.rest/episode/bleach-sennen-kessen-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
4-nin wa Sorezore Uso wo Tsuku,https://anime4up.rest/episode/4-nin-wa-sorezore-uso-wo-tsuku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Peter Grill to Kenja no Jikan: Super Extra,https://anime4up.rest/episode/peter-grill-to-kenja-no-jikan-super-extra-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Urusei Yatsura (2022),https://anime4up.rest/episode/urusei-yatsura-2022-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
"Fuufu Ijou, Koibito Miman.",https://anime4up.rest/episode/fuufu-ijou-koibito-miman-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Detective Conan,https://anime4up.rest/episode/detective-conan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1063/
Detective Conan,https://anime4up.rest/episode/detective-conan-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1062/
Yama no Susume: Next Summit,https://anime4up.rest/episode/yama-no-susume-next-summit-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
IDOLiSH7: Third Beat! Part 2,https://anime4up.rest/episode/idolish7-third-beat-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Fumetsu no Anata e 2nd Season,https://anime4up.rest/episode/fumetsu-no-anata-e-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Digimon Ghost Game,https://anime4up.rest/episode/digimon-ghost-game-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-51/
Digimon Ghost Game,https://anime4up.rest/episode/digimon-ghost-game-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-50/
Boruto: Naruto Next Generations,https://anime4up.rest/episode/boruto-naruto-next-generations-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-275/
One Piece,https://anime4up.rest/episode/one-piece-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1040/
Pokémon (2019),https://anime4up.rest/episode/pokemon-2019-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-132/
Ousama Ranking مدبلج,https://anime4up.rest/episode/ousama-ranking-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-17-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Ousama Ranking مدبلج,https://anime4up.rest/episode/ousama-ranking-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-16-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Ousama Ranking مدبلج,https://anime4up.rest/episode/ousama-ranking-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-15-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Blue Lock,https://anime4up.rest/episode/blue-lock-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Berserk: Ougon Jidai-hen - Memorial Edition,https://anime4up.rest/episode/berserk-ougon-jidai-hen-memorial-edition-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Utawarerumono: Futari no Hakuoro,https://anime4up.rest/episode/utawarerumono-futari-no-hakuoro-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-21/
Bocchi the Rock!,https://anime4up.rest/episode/bocchi-the-rock-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Koukyuu no Karasu,https://anime4up.rest/episode/koukyuu-no-karasu-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Spy x Family Part 2,https://anime4up.rest/episode/spy-x-family-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Yuusha Party wo Tsuihou sareta Beast Tamer,https://anime4up.rest/episode/yuusha-party-wo-tsuihou-sareta-beast-tamer-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Ousama Ranking مدبلج,https://anime4up.rest/episode/ousama-ranking-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-14-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Akuyaku Reijou nanode Last Boss wo Kattemimashita,https://anime4up.rest/episode/akuyaku-reijou-nanode-last-boss-wo-kattemimashita-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Ousama Ranking مدبلج,https://anime4up.rest/episode/ousama-ranking-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-13-%d9%85%d8%af%d8%a8%d9%84%d8%ac%d8%a9-%d9%84%d9%84%d8%b9%d8%b1%d8%a8%d9%8a%d8%a9/
Mairimashita! Iruma-kun 3rd Season,https://anime4up.rest/episode/mairimashita-iruma-kun-3rd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Boku no Hero Academia 6th Season,https://anime4up.rest/episode/boku-no-hero-academia-6th-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Meitantei Conan: Hannin no Hanzawa-san,https://anime4up.rest/episode/meitantei-conan-hannin-no-hanzawa-san-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Akiba Maid Sensou,https://anime4up.rest/episode/akiba-maid-sensou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Uchi no Shishou wa Shippo ga Nai,https://anime4up.rest/episode/uchi-no-shishou-wa-shippo-ga-nai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Arknights: Reimei Zensou,https://anime4up.rest/episode/arknights-reimei-zensou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
Seiken Densetsu: Legend of Mana - The Teardrop Crystal,https://anime4up.rest/episode/seiken-densetsu-legend-of-mana-the-teardrop-crystal-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Ginga Eiyuu Densetsu: Die Neue These - Sakubou,https://anime4up.rest/episode/%d9%81%d9%8a%d9%84%d9%85-ginga-eiyuu-densetsu-die-neue-these-sakubou-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Modern Love Tokyo,https://anime4up.rest/episode/%d8%a7%d9%88%d9%86%d8%a7-modern-love-tokyo/
Mushikaburi-hime,https://anime4up.rest/episode/mushikaburi-hime-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
KanColle: Itsuka Ano Umi de,https://anime4up.rest/episode/kancolle-itsuka-ano-umi-de-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
Tensei shitara Ken Deshita,https://anime4up.rest/episode/tensei-shitara-ken-deshita-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Renai Flops,https://anime4up.rest/episode/renai-flops-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
"Tokyo Ghoul: ""Pinto""",https://anime4up.rest/episode/%d8%a7%d9%88%d9%81%d8%a7-tokyo-ghoul-pinto/
"Tokyo Ghoul: ""Jack""",https://anime4up.rest/episode/%d8%a7%d9%88%d9%81%d8%a7-tokyo-ghoul-jack/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-12-%d9%88%d8%a7%d9%84%d8%a7%d8%ae%d9%8a%d8%b1%d8%a9/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-11/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-10/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-9/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-8/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-2/
Tokyo Ghoul:re 2nd Season,https://anime4up.rest/episode/tokyo-ghoulre-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-1/
Muv-Luv Alternative 2nd Season,https://anime4up.rest/episode/muv-luv-alternative-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Do It Yourself!!,https://anime4up.rest/episode/do-it-yourself-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Kage no Jitsuryokusha ni Naritakute!,https://anime4up.rest/episode/kage-no-jitsuryokusha-ni-naritakute-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Hoshi no Samidare,https://anime4up.rest/episode/hoshi-no-samidare-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-17/
Mob Psycho 100 III,https://anime4up.rest/episode/mob-psycho-100-iii-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Shinmai Renkinjutsushi no Tenpo Keiei,https://anime4up.rest/episode/shinmai-renkinjutsushi-no-tenpo-keiei-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Chainsaw Man,https://anime4up.rest/episode/chainsaw-man-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Shinobi no Ittoki,https://anime4up.rest/episode/shinobi-no-ittoki-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Cool Doji Danshi,https://anime4up.rest/episode/cool-doji-danshi-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Vazzrock The Animation,https://anime4up.rest/episode/vazzrock-the-animation-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Golden Kamuy 4th Season,https://anime4up.rest/episode/golden-kamuy-4th-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Shadowverse Flame,https://anime4up.rest/episode/shadowverse-flame-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-31/
Shadowverse Flame,https://anime4up.rest/episode/shadowverse-flame-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-30/
Bleach: Sennen Kessen-hen,https://anime4up.rest/episode/bleach-sennen-kessen-hen-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Peter Grill to Kenja no Jikan: Super Extra,https://anime4up.rest/episode/peter-grill-to-kenja-no-jikan-super-extra-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Uchi no Shishou wa Shippo ga Nai,https://anime4up.rest/episode/uchi-no-shishou-wa-shippo-ga-nai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Uchi no Shishou wa Shippo ga Nai,https://anime4up.rest/episode/uchi-no-shishou-wa-shippo-ga-nai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Uchi no Shishou wa Shippo ga Nai,https://anime4up.rest/episode/uchi-no-shishou-wa-shippo-ga-nai-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
IDOLiSH7: Third Beat! Part 2,https://anime4up.rest/episode/idolish7-third-beat-part-2-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
"Fuufu Ijou, Koibito Miman.",https://anime4up.rest/episode/fuufu-ijou-koibito-miman-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Yowamushi Pedal: Limit Break,https://anime4up.rest/episode/yowamushi-pedal-limit-break-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-5/
Fumetsu no Anata e 2nd Season,https://anime4up.rest/episode/fumetsu-no-anata-e-2nd-season-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-3/
4-nin wa Sorezore Uso wo Tsuku,https://anime4up.rest/episode/4-nin-wa-sorezore-uso-wo-tsuku-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-4/
Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,https://anime4up.rest/episode/noumin-kanren-no-skill-bakka-agetetara-nazeka-tsuyoku-natta-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
Xian Wang de Richang Shenghuo 3,https://anime4up.rest/episode/xian-wang-de-richang-shenghuo-3-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-7/
Mobile Suit Gundam: The Witch from Mercury,https://anime4up.rest/episode/mobile-suit-gundam-the-witch-from-mercury-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-6/
